id,season,games_played,pt_diff,win,result_ATS_avg,pts_roll_1,opp_pts_roll_1,fg_roll_1,fga_roll_1,fg%_roll_1,3p_roll_1,3pa_roll_1,3p%_roll_1,ft_roll_1,fta_roll_1,ft%_roll_1,orb_roll_1,trb_roll_1,ast_roll_1,stl_roll_1,blk_roll_1,tov_roll_1,pf_roll_1,ortg_roll_1,drtg_roll_1,pace_roll_1,ftr_roll_1,3par_roll_1,ts%_roll_1,trb%_roll_1,ast%_roll_1,stl%_roll_1,blk%_roll_1,efg%_roll_1,tov%_roll_1,orb%_roll_1,ft/fga_roll_1,drb%_roll_1,pt_diff_roll_1,away_pts_roll_1,away_opp_pts_roll_1,away_fg_roll_1,away_fga_roll_1,away_fg%_roll_1,away_3p_roll_1,away_3pa_roll_1,away_3p%_roll_1,away_ft_roll_1,away_fta_roll_1,away_ft%_roll_1,away_orb_roll_1,away_trb_roll_1,away_ast_roll_1,away_stl_roll_1,away_blk_roll_1,away_tov_roll_1,away_pf_roll_1,away_ortg_roll_1,away_drtg_roll_1,away_pace_roll_1,away_ftr_roll_1,away_3par_roll_1,away_ts%_roll_1,away_trb%_roll_1,away_ast%_roll_1,away_stl%_roll_1,away_blk%_roll_1,away_efg%_roll_1,away_tov%_roll_1,away_orb%_roll_1,away_ft/fga_roll_1,away_drb%_roll_1,away_pt_diff_roll_1,nrtg_roll_1,away_nrtg_roll_1,average_home_ML,average_away_ML,consec_away,away_consec_away,days_since_last,away_days_since_last,back2back,away_back2back
2021-02-07_CHO_WAS,2021,24,22,1,1,121.0,138.0,48.0,104.0,0.4620000000000002,11.0,35.0,0.3139999999999997,14.0,17.0,0.8239999999999995,14.0,40.0,26.0,9.0,2.0,7.0,17.0,118.60000000000004,135.30000000000004,102.00000000000004,0.1629999999999998,0.3370000000000001,0.5429999999999998,47.60000000000005,54.19999999999993,8.800000000000004,5.399999999999998,0.5140000000000001,5.9,26.899999999999977,0.13499999999999998,81.29999999999995,-17.0,95.0,122.0,33.0,89.0,0.37100000000000016,8.0,33.0,0.2420000000000001,21.0,24.0,0.8750000000000002,12.0,40.0,19.0,7.0,9.0,17.0,20.0,94.29999999999997,121.09999999999997,100.79999999999997,0.2700000000000002,0.371,0.4770000000000001,45.50000000000002,57.59999999999999,6.9,18.0,0.41600000000000015,14.600000000000005,23.5,0.23599999999999985,75.69999999999997,-27.0,-16.700000000000006,-26.8,-53.125,-114.375,0,3,2,2,0,0
2021-02-12_CHO_MIN,2021,27,6,1,1,114.0,130.0,45.0,82.0,0.5490000000000003,14.0,29.0,0.4829999999999997,10.0,12.0,0.8329999999999993,8.0,35.0,23.0,11.0,4.0,18.0,14.0,118.60000000000004,135.30000000000004,96.10000000000004,0.1459999999999998,0.35400000000000004,0.6529999999999999,43.20000000000003,51.09999999999993,11.400000000000004,8.899999999999997,0.6340000000000002,17.099999999999998,22.899999999999967,0.12199999999999996,58.69999999999993,-16.0,112.0,119.0,41.0,95.0,0.4320000000000001,15.0,41.0,0.366,15.0,19.0,0.7890000000000003,16.0,43.0,29.0,8.0,8.0,15.0,24.0,114.30000000000014,121.4,98.0,0.2,0.43200000000000055,0.5420000000000001,47.29999999999999,70.7,8.199999999999996,13.600000000000007,0.5110000000000003,12.700000000000005,30.19999999999998,0.1580000000000001,71.09999999999998,-7.0,-16.700000000000006,-7.099999999999866,-137.11111111111111,118.875,0,1,2,2,0,0
2021-02-14_CHO_SAS,2021,28,-12,0,0,120.0,114.0,44.0,90.0,0.4890000000000003,13.0,36.0,0.3609999999999997,19.0,19.0,0.9999999999999992,12.0,55.0,20.0,4.0,3.0,20.0,17.0,116.20000000000007,110.40000000000003,103.20000000000003,0.2109999999999997,0.4,0.6099999999999999,57.90000000000002,45.499999999999936,3.9000000000000057,5.1999999999999975,0.5610000000000003,16.9,27.899999999999967,0.211,82.69999999999995,6.0,125.0,114.0,45.0,85.0,0.5289999999999999,12.0,31.0,0.3870000000000001,23.0,28.0,0.8209999999999997,8.0,46.0,27.0,6.0,6.0,13.0,25.0,122.4,111.59999999999997,102.10000000000002,0.3290000000000002,0.3650000000000001,0.6420000000000003,52.899999999999984,59.99999999999997,5.900000000000002,10.299999999999997,0.6000000000000003,11.8,20.5,0.271,79.19999999999997,11.0,5.800000000000041,10.800000000000038,150.22222222222226,-169.125,0,2,2,2,0,0
2021-02-20_CHO_GSW,2021,29,2,1,1,110.0,122.0,45.0,95.0,0.4740000000000003,12.0,34.0,0.35299999999999965,8.0,11.0,0.7269999999999994,12.0,49.0,23.0,6.0,6.0,16.0,20.0,108.50000000000007,120.30000000000004,101.40000000000003,0.1159999999999998,0.358,0.551,53.30000000000002,51.09999999999993,5.900000000000006,9.699999999999996,0.5370000000000003,13.8,26.699999999999967,0.08399999999999999,78.69999999999995,-12.0,120.0,124.0,46.0,97.0,0.4739999999999999,19.0,42.0,0.4519999999999997,9.0,15.0,0.6000000000000005,9.0,45.0,37.0,8.0,0.0,13.0,19.0,113.69999999999996,117.49999999999996,105.49999999999987,0.1549999999999999,0.43300000000000016,0.5790000000000006,46.90000000000001,80.40000000000006,7.600000000000005,0.0,0.5720000000000004,11.099999999999998,17.299999999999994,0.09300000000000004,81.79999999999998,-4.0,-11.799999999999967,-3.799999999999997,112.88888888888887,-130.88888888888889,0,2,6,1,0,1
2021-03-11_CHO_DET,2021,36,3,1,0,135.0,102.0,51.0,98.0,0.5200000000000006,17.0,39.0,0.4359999999999996,16.0,21.0,0.7619999999999992,13.0,54.0,33.0,14.0,7.0,17.0,18.0,124.10000000000014,93.80000000000004,108.80000000000004,0.2139999999999998,0.3979999999999999,0.629,54.50000000000002,64.69999999999993,12.900000000000004,12.499999999999995,0.6070000000000001,13.699999999999996,28.29999999999998,0.16299999999999992,77.39999999999998,33.0,104.0,114.0,39.0,80.0,0.4880000000000003,14.0,36.0,0.3889999999999999,12.0,15.0,0.8000000000000009,6.0,29.0,23.0,6.0,2.0,12.0,13.0,114.80000000000008,125.80000000000004,90.60000000000002,0.18800000000000008,0.45,0.6000000000000001,38.19999999999996,58.99999999999997,6.5999999999999925,3.6,0.5749999999999995,12.200000000000005,14.59999999999999,0.1499999999999999,65.69999999999989,-10.0,30.300000000000097,-10.999999999999957,-187.66666666666663,164.44444444444446,0,3,8,7,0,0
2021-03-13_CHO_TOR,2021,37,10,1,1,105.0,102.0,36.0,90.0,0.4000000000000006,10.0,30.0,0.3329999999999996,23.0,24.0,0.9579999999999992,12.0,45.0,26.0,9.0,3.0,9.0,14.0,112.3000000000001,109.10000000000004,93.50000000000004,0.2669999999999998,0.33299999999999985,0.522,47.40000000000001,72.19999999999992,9.600000000000003,7.699999999999997,0.4560000000000002,8.199999999999992,23.499999999999986,0.2559999999999999,74.99999999999997,3.0,120.0,121.0,42.0,96.0,0.4379999999999994,17.0,37.0,0.4590000000000004,19.0,23.0,0.8259999999999998,13.0,50.0,23.0,8.0,4.0,14.0,25.0,114.29999999999997,115.29999999999998,105.0,0.2400000000000004,0.3849999999999998,0.5650000000000002,48.49999999999997,54.80000000000001,7.6,8.300000000000004,0.5259999999999997,11.7,24.1,0.1980000000000002,75.50000000000007,-1.0,3.20000000000006,-1.0000000000000142,-142.88888888888889,124.55555555555556,0,1,2,2,0,0
2021-03-15_CHO_SAC,2021,38,6,1,1,114.0,104.0,39.0,81.0,0.4810000000000005,21.0,49.0,0.4289999999999996,15.0,19.0,0.7889999999999995,8.0,51.0,30.0,10.0,6.0,27.0,22.0,107.80000000000008,98.30000000000004,105.80000000000004,0.2349999999999997,0.6049999999999998,0.6380000000000001,52.00000000000001,76.8999999999999,9.500000000000002,11.999999999999995,0.6110000000000002,23.199999999999992,18.999999999999982,0.1849999999999999,76.79999999999995,10.0,106.0,121.0,43.0,98.0,0.4390000000000004,7.0,36.0,0.1939999999999999,13.0,16.0,0.8129999999999997,22.0,47.0,27.0,5.0,1.0,12.0,26.0,116.10000000000004,132.5,91.30000000000015,0.1630000000000002,0.36699999999999977,0.5049999999999997,51.09999999999997,62.80000000000005,5.500000000000004,1.9999999999999931,0.4740000000000006,10.300000000000004,40.7,0.13300000000000012,65.79999999999997,-15.0,9.500000000000043,-16.399999999999963,-150.88888888888889,132.66666666666666,0,2,2,2,0,0
2021-03-26_CHO_MIA,2021,44,5,1,1,122.0,97.0,41.0,80.0,0.5130000000000006,18.0,38.0,0.4739999999999994,22.0,29.0,0.7589999999999996,10.0,50.0,27.0,4.0,3.0,13.0,20.0,133.10000000000008,105.80000000000004,91.70000000000003,0.3629999999999997,0.4749999999999997,0.6579999999999999,56.2,65.89999999999989,4.399999999999999,8.099999999999998,0.6250000000000002,12.299999999999983,25.599999999999994,0.2749999999999999,79.9999999999999,25.0,122.0,125.0,47.0,84.0,0.5599999999999992,16.0,34.0,0.4710000000000001,12.0,13.0,0.923000000000001,5.0,39.0,34.0,3.0,7.0,11.0,18.0,126.80000000000008,129.90000000000003,96.19999999999996,0.15500000000000053,0.4049999999999999,0.6800000000000003,49.40000000000002,72.30000000000007,3.0999999999999983,15.2,0.6550000000000011,10.899999999999988,14.29999999999999,0.14300000000000013,77.29999999999995,-3.0,27.30000000000004,-3.099999999999952,110.33333333333331,-128.33333333333334,0,1,2,1,0,1
2021-03-28_CHO_PHO,2021,45,-4,0,1,110.0,105.0,39.0,79.0,0.4940000000000006,18.0,43.0,0.4189999999999994,14.0,19.0,0.7369999999999995,6.0,42.0,30.0,6.0,7.0,16.0,16.0,115.50000000000007,110.30000000000004,95.20000000000003,0.2409999999999997,0.5439999999999997,0.6299999999999999,51.89999999999999,76.89999999999989,6.299999999999999,15.9,0.6080000000000001,15.499999999999984,16.699999999999996,0.17699999999999988,79.9999999999999,5.0,104.0,100.0,43.0,90.0,0.478,9.0,36.0,0.2499999999999997,9.0,9.0,0.9999999999999998,9.0,47.0,26.0,4.0,3.0,13.0,16.0,107.8000000000001,103.70000000000002,96.4,0.09999999999999998,0.3999999999999998,0.5529999999999994,55.30000000000004,60.49999999999997,4.100000000000005,6.699999999999991,0.5280000000000002,12.2,22.5,0.10000000000000006,84.4,4.0,5.200000000000031,4.10000000000008,219.125,-260.0,0,4,2,2,0,0
2021-01-01_MIL_CHI,2021,6,30,1,1,108.0,119.0,40.0,102.0,0.3920000000000001,16.0,41.0,0.39,12.0,13.0,0.9229999999999996,16.0,47.0,26.0,14.0,6.0,13.0,25.0,104.6,115.2,103.29999999999998,0.12699999999999995,0.402,0.5009999999999999,47.5,65.0,13.6,13.999999999999995,0.4710000000000002,10.8,27.6,0.11800000000000002,75.6,-11.0,133.0,130.0,50.0,92.0,0.5430000000000001,14.0,36.0,0.3890000000000001,19.0,25.0,0.76,9.0,44.0,34.0,9.0,3.0,15.0,27.0,125.9,123.09999999999998,105.6,0.272,0.391,0.6459999999999999,54.30000000000001,68.0,8.5,5.500000000000003,0.62,12.7,24.300000000000004,0.207,79.5,3.0,-10.600000000000009,2.8000000000000256,-1395.7142857142858,824.3333333333335,0,3,2,1,0,1
2021-01-08_MIL_UTA,2021,9,-13,0,0,130.0,115.0,49.0,90.0,0.5440000000000003,19.0,43.0,0.4420000000000001,13.0,21.0,0.6189999999999996,9.0,47.0,35.0,5.0,4.0,14.0,22.0,128.09999999999997,113.39999999999998,101.5,0.233,0.478,0.6549999999999996,50.0,71.40000000000005,4.900000000000001,7.099999999999994,0.6500000000000004,12.4,22.0,0.14400000000000004,71.70000000000002,15.0,100.0,112.0,40.0,91.0,0.4400000000000001,14.0,44.0,0.3180000000000001,6.0,11.0,0.545,10.0,42.0,20.0,5.0,9.0,14.0,15.0,103.7,116.1,96.4,0.12100000000000005,0.484,0.522,46.70000000000001,50.0,5.199999999999998,13.8,0.516,12.7,21.299999999999994,0.06599999999999986,74.39999999999998,-12.0,14.699999999999989,-12.399999999999993,-229.11111111111111,195.0,0,4,2,2,0,0
2021-01-09_MIL_CLE,2021,10,10,1,1,118.0,131.0,44.0,98.0,0.4490000000000003,13.0,42.0,0.3100000000000001,17.0,21.0,0.8099999999999996,9.0,45.0,18.0,5.0,5.0,12.0,19.0,112.99999999999996,125.49999999999996,104.39999999999998,0.21399999999999994,0.4290000000000001,0.5499999999999996,47.40000000000001,40.900000000000034,4.800000000000002,11.399999999999993,0.5150000000000005,10.1,18.399999999999988,0.17300000000000004,78.3,-13.0,94.0,90.0,36.0,79.0,0.4560000000000001,13.0,30.0,0.4330000000000001,9.0,16.0,0.5630000000000001,7.0,37.0,24.0,11.0,3.0,15.0,14.0,102.29999999999994,97.9,91.90000000000002,0.20300000000000007,0.38,0.5460000000000004,43.49999999999999,66.69999999999997,12.000000000000005,5.799999999999996,0.5379999999999998,14.800000000000002,15.900000000000004,0.11400000000000007,73.19999999999997,4.0,-12.5,4.399999999999935,-393.5,318.57142857142856,0,6,1,2,1,0
2021-01-15_MIL_DAL,2021,13,3,1,0,110.0,101.0,41.0,85.0,0.4820000000000003,19.0,43.0,0.44200000000000017,9.0,14.0,0.6429999999999996,10.0,48.0,31.0,10.0,9.0,14.0,20.0,112.59999999999997,103.4,97.69999999999996,0.16499999999999995,0.506,0.6029999999999994,50.50000000000001,75.60000000000005,10.2,15.799999999999995,0.5940000000000006,13.300000000000004,22.699999999999992,0.10600000000000008,74.49999999999997,9.0,104.0,93.0,40.0,96.0,0.4169999999999998,15.0,46.0,0.3260000000000001,9.0,16.0,0.5629999999999997,13.0,54.0,22.0,8.0,12.0,10.0,15.0,106.09999999999997,94.9,98.0,0.16700000000000012,0.479,0.5049999999999996,50.49999999999999,54.99999999999999,8.2,19.4,0.4949999999999998,8.8,25.50000000000001,0.09400000000000004,73.20000000000003,11.0,9.19999999999996,11.199999999999962,-310.875,259.0,0,2,2,2,0,0
2021-01-21_MIL_LAL,2021,15,-7,0,0,123.0,125.0,46.0,105.0,0.4380000000000003,11.0,38.0,0.2890000000000001,20.0,24.0,0.8329999999999995,11.0,41.0,21.0,9.0,2.0,5.0,15.0,118.19999999999996,120.1,104.09999999999994,0.2289999999999999,0.36200000000000004,0.5319999999999995,45.60000000000001,45.700000000000045,8.6,3.7999999999999954,0.4900000000000006,4.100000000000003,20.799999999999983,0.19000000000000009,81.09999999999995,-2.0,113.0,115.0,40.0,83.0,0.4820000000000002,9.0,29.0,0.31000000000000005,24.0,33.0,0.7269999999999998,12.0,50.0,23.0,6.0,5.0,16.0,22.0,112.60000000000008,114.60000000000002,100.3,0.39799999999999996,0.3489999999999997,0.5789999999999993,60.99999999999999,57.5,5.9999999999999964,10.0,0.536,14.099999999999993,30.8,0.28900000000000003,88.39999999999996,-2.0,-1.9000000000000343,-1.9999999999999432,-119.0,56.77777777777778,0,1,3,3,0,0
2021-01-24_MIL_ATL,2021,16,14,1,1,106.0,113.0,44.0,87.0,0.5060000000000004,9.0,28.0,0.3210000000000001,9.0,12.0,0.7499999999999996,5.0,46.0,27.0,5.0,5.0,14.0,18.0,107.49999999999996,114.6,98.59999999999994,0.13799999999999987,0.32199999999999995,0.5739999999999994,54.8,61.40000000000005,5.1,9.799999999999997,0.5570000000000006,13.200000000000005,13.499999999999993,0.10300000000000004,87.19999999999996,-7.0,116.0,98.0,38.0,83.0,0.4580000000000002,15.0,35.0,0.4289999999999998,25.0,30.0,0.8329999999999999,13.0,55.0,21.0,9.0,12.0,16.0,16.0,118.19999999999996,99.79999999999994,98.20000000000003,0.3610000000000001,0.42200000000000015,0.6030000000000003,57.90000000000001,55.29999999999998,9.200000000000003,19.7,0.5479999999999997,14.3,30.20000000000001,0.30100000000000016,80.79999999999998,18.0,-7.100000000000037,18.40000000000002,-834.125,589.75,0,2,3,2,0,0
2021-02-01_MIL_POR,2021,20,28,1,1,114.0,126.0,40.0,82.0,0.4880000000000004,18.0,45.0,0.4000000000000001,16.0,24.0,0.6669999999999995,8.0,46.0,22.0,6.0,6.0,15.0,17.0,114.49999999999996,126.6,99.49999999999994,0.2929999999999998,0.5489999999999999,0.6159999999999993,52.9,55.000000000000064,6.0,12.499999999999995,0.5980000000000004,13.900000000000002,18.99999999999999,0.195,84.39999999999998,-12.0,123.0,122.0,45.0,88.0,0.5109999999999995,17.0,42.0,0.4049999999999999,16.0,19.0,0.8420000000000003,9.0,35.0,20.0,11.0,1.0,8.0,17.0,132.20000000000002,131.10000000000002,93.1,0.21600000000000005,0.4769999999999997,0.638,44.90000000000001,44.40000000000001,11.8,2.5,0.608,7.699999999999997,22.00000000000001,0.1819999999999999,70.30000000000004,1.0,-12.100000000000035,1.0999999999999943,-500.8571428571428,392.0,0,3,2,2,0,0
2021-02-03_MIL_IND,2021,21,20,1,1,134.0,106.0,53.0,96.0,0.5520000000000005,21.0,42.0,0.5000000000000001,7.0,12.0,0.5829999999999995,9.0,53.0,38.0,10.0,7.0,12.0,13.0,130.19999999999996,103.00000000000004,102.89999999999996,0.12499999999999985,0.43800000000000017,0.6619999999999994,54.1,71.70000000000006,9.7,11.299999999999995,0.6610000000000004,10.6,22.499999999999986,0.07300000000000001,75.89999999999998,28.0,134.0,116.0,49.0,82.0,0.5979999999999999,16.0,29.0,0.5519999999999998,20.0,29.0,0.6899999999999996,9.0,42.0,30.0,8.0,8.0,18.0,19.0,128.59999999999997,111.30000000000008,104.20000000000007,0.354,0.3539999999999996,0.7070000000000002,53.8,61.20000000000003,7.700000000000005,11.800000000000004,0.695,16.000000000000007,25.70000000000001,0.2440000000000001,76.70000000000002,18.0,27.199999999999925,17.299999999999887,-424.0,344.25,0,1,2,1,0,1
2021-02-16_MIL_TOR,2021,28,-11,0,0,109.0,114.0,45.0,97.0,0.4640000000000009,13.0,38.0,0.3420000000000002,6.0,9.0,0.6669999999999999,12.0,47.0,24.0,9.0,5.0,14.0,16.0,108.09999999999998,113.00000000000004,100.89999999999992,0.0929999999999997,0.3920000000000004,0.5399999999999997,49.0,53.30000000000005,8.900000000000004,8.499999999999995,0.5310000000000004,12.2,24.499999999999986,0.062000000000000076,74.49999999999997,-5.0,112.0,116.0,38.0,91.0,0.4179999999999995,10.0,33.0,0.3030000000000003,26.0,31.0,0.8389999999999999,10.0,38.0,24.0,6.0,3.0,11.0,22.0,110.29999999999993,114.19999999999996,101.5,0.3410000000000003,0.3629999999999998,0.5349999999999998,48.69999999999999,63.20000000000002,5.899999999999999,7.0,0.4729999999999995,9.5,22.2,0.2860000000000003,84.8000000000001,-4.0,-4.900000000000063,-3.900000000000034,-245.22222222222226,207.5555555555556,0,1,2,2,0,0
2021-02-18_MIL_TOR,2021,29,-14,0,0,113.0,124.0,40.0,83.0,0.4820000000000008,14.0,37.0,0.37800000000000017,19.0,25.0,0.76,5.0,41.0,25.0,10.0,5.0,17.0,17.0,107.6,118.10000000000002,104.99999999999993,0.3009999999999997,0.4460000000000003,0.6009999999999995,48.2,62.500000000000064,9.500000000000004,10.399999999999997,0.5660000000000004,15.3,12.199999999999983,0.2290000000000001,81.79999999999995,-11.0,124.0,113.0,46.0,91.0,0.5049999999999994,17.0,43.0,0.3950000000000004,15.0,21.0,0.7139999999999999,8.0,44.0,25.0,8.0,6.0,15.0,18.0,118.09999999999992,107.59999999999997,105.0,0.23100000000000026,0.4729999999999999,0.6189999999999999,51.79999999999998,54.30000000000002,7.599999999999998,13.0,0.5989999999999996,13.0,18.199999999999992,0.16500000000000026,87.80000000000008,11.0,-10.500000000000027,10.499999999999957,-313.0,258.77777777777777,0,2,2,2,0,0
2021-02-19_MIL_OKC,2021,30,13,1,1,96.0,110.0,35.0,88.0,0.3980000000000008,10.0,34.0,0.2940000000000001,16.0,23.0,0.696,15.0,52.0,23.0,6.0,2.0,15.0,23.0,101.5,116.30000000000004,94.59999999999992,0.2609999999999997,0.3860000000000003,0.4889999999999994,58.39999999999999,65.70000000000005,6.3000000000000025,4.699999999999994,0.4550000000000003,13.3,29.999999999999986,0.18200000000000008,94.89999999999996,-14.0,113.0,122.0,35.0,78.0,0.4490000000000001,19.0,41.0,0.4630000000000002,24.0,28.0,0.8570000000000003,6.0,39.0,25.0,5.0,3.0,18.0,25.0,112.30000000000004,121.2,100.70000000000013,0.3590000000000004,0.5260000000000001,0.6259999999999998,46.99999999999997,71.40000000000002,5.0,5.299999999999997,0.5710000000000004,16.599999999999998,14.000000000000005,0.30799999999999994,82.49999999999999,-9.0,-14.800000000000038,-8.899999999999963,-603.6666666666666,456.0,0,2,1,2,1,0
2021-02-21_MIL_SAC,2021,31,13,1,1,98.0,85.0,35.0,86.0,0.4070000000000008,11.0,34.0,0.3240000000000001,17.0,25.0,0.6799999999999999,11.0,61.0,23.0,5.0,6.0,12.0,18.0,102.5,88.90000000000003,95.59999999999992,0.2909999999999998,0.3950000000000004,0.5049999999999994,56.99999999999999,65.70000000000003,5.200000000000004,13.299999999999995,0.4710000000000002,11.0,22.399999999999977,0.19800000000000006,86.19999999999996,13.0,114.0,122.0,44.0,98.0,0.449,8.0,29.0,0.2759999999999999,18.0,22.0,0.8179999999999998,12.0,41.0,22.0,8.0,3.0,7.0,18.0,114.5,122.6,99.5000000000001,0.2240000000000001,0.29599999999999954,0.5289999999999999,51.899999999999984,50.00000000000003,8.000000000000002,5.099999999999994,0.4900000000000009,6.1000000000000085,25.00000000000001,0.18400000000000014,93.5,-8.0,13.599999999999964,-8.099999999999994,-541.8888888888888,416.4444444444445,0,2,2,1,0,1
2021-02-23_MIL_MIN,2021,32,27,1,1,128.0,115.0,44.0,90.0,0.4890000000000008,11.0,28.0,0.3930000000000001,29.0,36.0,0.8059999999999997,14.0,56.0,22.0,8.0,5.0,17.0,19.0,121.7,109.30000000000004,105.1999999999999,0.3999999999999998,0.3110000000000004,0.6049999999999994,56.6,50.00000000000003,7.600000000000002,7.499999999999992,0.5500000000000004,13.8,32.59999999999998,0.3220000000000001,74.99999999999996,13.0,99.0,103.0,33.0,82.0,0.40200000000000025,16.0,35.0,0.4570000000000002,17.0,21.0,0.8100000000000004,7.0,43.0,24.0,6.0,3.0,15.0,24.0,103.10000000000014,107.29999999999998,96.0,0.256,0.4270000000000004,0.5429999999999997,47.29999999999998,72.70000000000005,6.299999999999994,5.000000000000006,0.5000000000000002,14.100000000000007,15.899999999999988,0.20700000000000005,76.59999999999995,-4.0,12.399999999999965,-4.199999999999847,-578.3333333333334,439.4444444444445,0,2,2,2,0,0
2021-02-25_MIL_NOP,2021,33,4,1,0,139.0,112.0,53.0,99.0,0.5350000000000009,20.0,42.0,0.47600000000000003,13.0,18.0,0.7219999999999996,9.0,52.0,33.0,11.0,5.0,8.0,13.0,131.39999999999998,105.90000000000003,105.79999999999987,0.18199999999999986,0.4240000000000003,0.6499999999999995,54.7,62.30000000000002,10.400000000000004,11.399999999999993,0.6360000000000003,7.0,19.999999999999982,0.13100000000000012,85.99999999999994,27.0,128.0,118.0,50.0,90.0,0.5559999999999998,10.0,23.0,0.43500000000000055,18.0,29.0,0.6210000000000009,12.0,45.0,31.0,10.0,6.0,12.0,10.0,128.09999999999997,118.09999999999997,99.90000000000003,0.32199999999999984,0.256,0.6229999999999993,54.2,62.00000000000002,9.999999999999996,11.300000000000004,0.6109999999999999,10.499999999999996,29.3,0.20000000000000007,78.60000000000005,10.0,25.499999999999947,10.0,-334.3333333333333,274.1111111111111,0,1,2,1,0,1
2021-02-28_MIL_LAC,2021,34,5,1,1,129.0,125.0,52.0,96.0,0.5420000000000008,13.0,31.0,0.419,12.0,16.0,0.7499999999999996,8.0,42.0,21.0,4.0,8.0,9.0,13.0,125.89999999999996,121.90000000000006,102.4999999999999,0.16699999999999982,0.32300000000000034,0.6259999999999993,47.2,40.400000000000034,3.900000000000005,12.69999999999999,0.6090000000000003,8.0,18.59999999999998,0.1250000000000001,73.89999999999995,4.0,119.0,99.0,44.0,80.0,0.5499999999999999,14.0,35.0,0.4,17.0,18.0,0.9440000000000001,4.0,47.0,34.0,6.0,8.0,17.0,19.0,117.69999999999996,97.89999999999998,101.1,0.22499999999999992,0.43800000000000017,0.6769999999999996,55.99999999999999,77.29999999999995,5.899999999999998,11.599999999999996,0.6379999999999995,16.200000000000006,12.09999999999999,0.21300000000000013,84.30000000000005,20.0,3.999999999999901,19.799999999999983,-134.0,112.77777777777777,0,3,3,2,0,0
2021-03-02_MIL_DEN,2021,35,-31,0,0,105.0,100.0,38.0,85.0,0.4470000000000007,12.0,38.0,0.3160000000000001,17.0,22.0,0.7729999999999997,8.0,48.0,21.0,7.0,5.0,11.0,11.0,111.39999999999996,106.10000000000004,94.1999999999999,0.25899999999999984,0.4470000000000004,0.5539999999999993,49.5,55.30000000000002,7.400000000000004,9.399999999999991,0.5180000000000002,10.4,18.19999999999998,0.20000000000000007,75.49999999999993,5.0,118.0,112.0,46.0,87.0,0.5289999999999996,10.0,27.0,0.37,16.0,20.0,0.7999999999999998,9.0,50.0,22.0,4.0,6.0,12.0,18.0,120.69999999999996,114.59999999999992,97.80000000000008,0.2300000000000001,0.31000000000000005,0.6159999999999994,53.20000000000002,47.79999999999996,4.099999999999993,10.70000000000001,0.5859999999999996,11.099999999999984,23.1,0.1839999999999998,74.49999999999983,6.0,5.299999999999925,6.100000000000037,-330.8888888888889,271.3333333333333,0,3,2,1,0,1
2021-03-11_MIL_NYK,2021,37,33,1,1,112.0,111.0,42.0,95.0,0.4420000000000007,10.0,34.0,0.2940000000000001,18.0,22.0,0.8179999999999996,13.0,52.0,21.0,11.0,5.0,16.0,19.0,107.49999999999996,106.50000000000006,104.1999999999999,0.23199999999999976,0.35800000000000043,0.5349999999999995,48.09999999999999,50.00000000000003,10.600000000000003,7.49999999999999,0.4950000000000002,13.3,24.999999999999986,0.1890000000000001,69.59999999999995,1.0,114.0,104.0,45.0,83.0,0.5420000000000003,9.0,27.0,0.3329999999999998,15.0,19.0,0.7889999999999995,12.0,47.0,25.0,10.0,4.0,13.0,13.0,125.80000000000004,114.79999999999998,90.60000000000008,0.22899999999999995,0.3249999999999998,0.6240000000000002,61.79999999999993,55.600000000000016,11.000000000000007,9.099999999999996,0.5960000000000001,12.500000000000002,34.3,0.18099999999999994,85.40000000000003,10.0,0.9999999999999004,11.000000000000057,-632.1111111111112,473.22222222222223,0,1,7,7,0,0
2021-03-20_MIL_SAS,2021,41,7,1,0,109.0,105.0,41.0,101.0,0.4060000000000009,9.0,39.0,0.2310000000000001,18.0,24.0,0.7499999999999997,12.0,58.0,22.0,11.0,1.0,22.0,11.0,92.39999999999992,89.0000000000001,106.79999999999993,0.2379999999999997,0.3860000000000004,0.4889999999999996,49.59999999999998,53.70000000000007,9.300000000000004,1.4999999999999891,0.4500000000000001,16.5,20.699999999999974,0.17800000000000016,77.99999999999997,4.0,116.0,110.0,41.0,88.0,0.4659999999999997,7.0,18.0,0.389,27.0,33.0,0.8179999999999997,17.0,51.0,19.0,5.0,4.0,13.0,25.0,120.70000000000002,114.49999999999996,96.10000000000004,0.3750000000000001,0.20500000000000013,0.5660000000000004,52.00000000000001,46.29999999999998,5.200000000000002,6.5,0.5060000000000004,11.3,34.7,0.30700000000000005,69.39999999999996,6.0,3.3999999999998214,6.20000000000006,-717.7777777777777,527.2222222222222,0,5,3,1,0,1
